@relation lda

@attribute topic0 numeric
@attribute topic1 numeric
@attribute topic2 numeric
@attribute topic3 numeric
@attribute topic4 numeric
@attribute classLabel {1.0, 2.0, 3.0, 4.0}
@data
0.0500817031613,0.0506711790502,0.0502070984675,0.798302302256,0.0507377170645,1.0
0.127281520771,0.0157069584123,0.247940202013,0.254009701411,0.355061617393,1.0
0.0,0.0,0.274219748089,0.180807923501,0.54497232841,1.0
0.0126930084701,0.0126566268389,0.499519850148,0.0126305946932,0.46249991985,1.0
0.132187239783,0.460678650653,0.0869767838824,0.075433310165,0.244724015517,1.0
0.0,0.179125558137,0.181868826199,0.134982916274,0.50402269939,1.0
0.013684124538,0.115197221496,0.013535510875,0.275653837664,0.581929305427,1.0
0.0,0.263868736491,0.331508162367,0.0,0.404623101142,1.0
0.0529825049926,0.0526386137276,0.0525117075143,0.78863607138,0.0532311023855,1.0
0.245733061223,0.0227803331906,0.197618551096,0.0225717386158,0.511296315875,1.0
0.11644272337,0.0100910638578,0.301329327222,0.561938822011,0.0101980635397,1.0
0.108033679154,0.262479870251,0.0251386635147,0.0256750661961,0.578672720884,1.0
0.161622137177,0.348231182217,0.0304864170283,0.0303902585844,0.429270004994,1.0
0.22305079878,0.0,0.133611666333,0.373071270912,0.270266263975,1.0
0.839603918549,0.040037100186,0.0400976585085,0.040061318758,0.0402000039979,1.0
0.0198791344437,0.687205389882,0.0198966305752,0.209120016325,0.0638988287744,1.0
0.0305847831398,0.444882010444,0.120201973041,0.0883817571951,0.31594947618,1.0
0.0913368131946,0.0773325129434,0.263884735691,0.207952020439,0.359493917731,1.0
0.0,0.574590025766,0.0,0.425409974234,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0
0.099857439404,0.370286259524,0.102008910127,0.326791965015,0.10105542593,1.0
0.025854746121,0.0252798375027,0.0250623912874,0.214606364088,0.709196661,1.0
0.177325145382,0.179252120998,0.0204030629871,0.189964513035,0.433055157598,1.0
0.0168378212041,0.0170743910515,0.0170580686891,0.517242306738,0.431787412317,1.0
0.0120327191709,0.0123590817683,0.239223684473,0.341546477976,0.394838036612,1.0
0.0984329181301,0.139316309454,0.0134765369463,0.0136321254358,0.735142110034,1.0
0.0182766274175,0.214000926842,0.232714967363,0.203385144586,0.331622333791,1.0
0.0167404331987,0.1999729648,0.0168202915659,0.0171196178007,0.749346692635,1.0
0.0,0.0,0.753702744753,0.0,0.246297255247,1.0
0.0103709614899,0.524022710678,0.010306861636,0.230626147977,0.224673318219,1.0
0.0,0.681164910477,0.0950670290919,0.0,0.223768060431,1.0
0.256072630854,0.0226239629037,0.0226281067935,0.022950809741,0.675724489708,1.0
0.06860467348,0.00460949136663,0.396338182715,0.0376135179537,0.492834134485,1.0
0.0285788096509,0.0281227337387,0.10082571268,0.169093302455,0.673379441476,1.0
0.0227607583542,0.0224773343779,0.0223655444516,0.909541431563,0.022854931253,1.0
0.142544641262,0.262333545172,0.0143943126278,0.315473959602,0.265253541336,1.0
0.0,0.0831605311485,0.0,0.494362880186,0.422476588666,1.0
0.192703786614,0.186361149642,0.00840337303897,0.0991121917745,0.513419498931,1.0
0.00833792330587,0.434665683907,0.00870699758313,0.364012905258,0.184276489946,1.0
0.0537541765021,0.238990690941,0.218801065622,0.0541742345428,0.434279832391,1.0
0.277224072292,0.0288795443301,0.63566420922,0.0288962525198,0.0293359216377,1.0
0.299918144129,0.0258917507409,0.0250435167011,0.0261426878835,0.623003900545,1.0
0.0126026652331,0.114033790357,0.0125694213218,0.262419339593,0.598374783495,1.0
0.0,0.0,0.684461293295,0.0883427971285,0.227195909576,1.0
0.0,0.499552160122,0.0,0.185714212647,0.314733627231,1.0
0.305579160599,0.587327206967,0.0204142282734,0.0207045756854,0.0659748284758,1.0
0.834337417833,0.0405272839567,0.0403157677485,0.0417064338211,0.0431130966409,1.0
0.0755653580444,0.257133316785,0.49468926342,0.0,0.172612061752,1.0
0.102780976351,0.18742699477,0.0960429276481,0.0791911891593,0.534557912071,1.0
0.097644493907,0.375667955055,0.0125620088172,0.50129688685,0.0128286553703,1.0
0.121270466761,0.0,0.151968517758,0.684194902966,0.0425661125146,1.0
0.0127371093376,0.218158828218,0.206463846419,0.549968835161,0.0126713808648,1.0
0.147632567122,0.0424517676996,0.370923351859,0.125009873995,0.313982439325,1.0
0.0170601645868,0.0171549440611,0.588439062926,0.0782758038199,0.299070024606,1.0
0.121128587673,0.0719320917591,0.658478685745,0.126371100927,0.022089533896,2.0
0.0143041643761,0.400123424999,0.0143752240795,0.456911528436,0.11428565811,2.0
0.0399038159004,0.0,0.367083118605,0.31183371589,0.281179349604,2.0
0.30920722919,0.0225790837646,0.0227231621486,0.351115000444,0.294375524453,2.0
0.00674914924354,0.26637082503,0.461140941731,0.0527056662451,0.213033417751,2.0
0.28255202,0.0,0.0,0.0,0.71744798,2.0
0.0343798956777,0.00560143604638,0.576420475524,0.112955636902,0.27064255585,2.0
0.207970422854,0.514332238836,0.0663076938873,0.0980227180274,0.113366926395,2.0
0.445157586282,0.403317714863,0.0500000073459,0.0515246833135,0.0500000081955,2.0
0.167610789009,0.204070149134,0.240688217833,0.232316254635,0.15531458939,2.0
0.156673651333,0.131783931854,0.0582936049712,0.200376961951,0.452871849891,2.0
0.0159966674693,0.413172763297,0.0159254625334,0.440355433088,0.114549673612,2.0
0.00959697769624,0.411721396807,0.00945198686742,0.169494134476,0.399735504154,2.0
0.364739769833,0.271213248288,0.0638429570767,0.20768773441,0.0925162903915,2.0
0.0227699238959,0.0229538331006,0.496264672819,0.286632750351,0.171378819834,2.0
0.079883652013,0.0366573901154,0.0475617488976,0.676968692469,0.158928516505,2.0
0.0333527778723,0.356074526638,0.0336569291989,0.541230965987,0.0356848003033,2.0
0.456785736211,0.194959863812,0.0135678082967,0.27167655573,0.0630100359496,2.0
0.248195760656,0.0471689484952,0.461739260615,0.0,0.242896030234,2.0
0.0932182534211,0.030559420628,0.223562755559,0.00693624796335,0.645723322429,2.0
0.370545226672,0.0289566077591,0.292407902753,0.0295938966056,0.278496366211,2.0
0.108400892515,0.0746474160003,0.199983321237,0.31313737096,0.303830999287,2.0
0.0,0.655046172178,0.0,0.244457491628,0.100496336194,2.0
0.0255977742679,0.0256659735361,0.326836271896,0.59601492496,0.0258850553395,2.0
0.110509714426,0.0578345801777,0.342384345138,0.0503529154427,0.438918444815,2.0
0.0135126099986,0.329235268311,0.283821897328,0.0134742490793,0.359955975284,2.0
0.0,0.801558553911,0.0,0.198441446089,0.0,2.0
0.0914544787928,0.287515649803,0.032562608293,0.557493385841,0.03097387727,2.0
0.182285914142,0.0851955967951,0.0398012196089,0.437677760115,0.255039509339,2.0
0.238103519094,0.296857594577,0.15747626481,0.104202152836,0.203360468683,2.0
0.21690950163,0.128564280772,0.360409156996,0.0584950334898,0.235622027112,2.0
0.272017510997,0.233035747125,0.0480044988479,0.359530425697,0.0874118173337,2.0
0.209511631577,0.16994063842,0.0,0.551059067116,0.0694886628873,2.0
0.170616035424,0.0619580577834,0.472603695638,0.0782171225719,0.216605088583,2.0
0.0858115573335,0.36049281142,0.0197669496303,0.51399896133,0.0199297202861,2.0
0.18267306377,0.144145748528,0.374974689941,0.134060470517,0.164146027244,2.0
0.059533766351,0.502316222526,0.22191136681,0.0524222904106,0.163816353902,2.0
0.171353715846,0.445192046426,0.00297147785852,0.377465822988,0.00301693688097,2.0
0.330764053957,0.0342695001628,0.205502666053,0.395736653191,0.0337271266351,2.0
0.491738262569,0.107051199627,0.0514641516455,0.156979129039,0.192767257119,2.0
0.0981720777961,0.0163118835256,0.533579526097,0.120021551969,0.231914960612,2.0
0.0157656520762,0.350331719977,0.0158317883515,0.442729971965,0.17534086763,2.0
0.303333421577,0.195425432328,0.25174672274,0.157761394158,0.0917330291966,2.0
0.0368570033342,0.114779275928,0.488055284135,0.0505377791545,0.309770657448,2.0
0.215668125142,0.318146036597,0.0172655174563,0.394070860274,0.0548494605301,2.0
0.444657143005,0.0998560726702,0.088849320021,0.181305877213,0.185331587091,2.0
0.242581734174,0.185032270874,0.0147152749598,0.486165492088,0.0715052279052,2.0
0.00575494630703,0.29030528807,0.215040937741,0.334145719196,0.154753108687,2.0
0.36496284021,0.00979369542497,0.140813145106,0.00973829562451,0.474692023635,2.0
0.377195697557,0.0,0.0,0.525474960538,0.0973293419056,2.0
0.116577693959,0.157811736654,0.41392052609,0.0556444369026,0.256045606395,2.0
0.0168765974703,0.127897974686,0.0167464424973,0.0168131172079,0.821665868138,2.0
0.0067537968344,0.00674322276734,0.586698691335,0.00684210154396,0.392962187519,2.0
0.14451975102,0.12490962441,0.0136724673638,0.314085149546,0.402813007661,2.0
0.20428290045,0.00680566224827,0.281657343148,0.0241062856875,0.483147808467,2.0
0.022601507619,0.0224111199064,0.0223914922491,0.910273201607,0.0223226786181,2.0
0.208949439669,0.0250262667644,0.168959877954,0.247567202618,0.349497212995,2.0
0.204415969911,0.0544162252499,0.159327876425,0.411258094466,0.170581833947,2.0
0.0,0.14442703075,0.462835786343,0.0,0.392737182907,2.0
0.0,1.0,0.0,0.0,0.0,2.0
0.204777689179,0.045028501899,0.605167398184,0.0451717126232,0.0998546981149,2.0
0.298702492273,0.0121497116847,0.106567154129,0.0903704738988,0.492210168015,2.0
0.168362264506,0.297369332924,0.150521717637,0.0,0.383746684932,2.0
0.113871118513,0.475751518243,0.0860420006368,0.117390882582,0.206944480025,2.0
0.107409178576,0.0207195155982,0.694928926487,0.15601636491,0.0209260144285,2.0
0.131637161986,0.326709973615,0.203089481556,0.251292965977,0.0872704168663,2.0
0.400499739147,0.145204084433,0.128206355289,0.250324278822,0.0757655423096,2.0
0.0,0.0685646880329,0.424766904273,0.249404683539,0.257263724156,2.0
0.249724335296,0.457604905679,0.0187630026214,0.221735268897,0.0521724875058,2.0
0.00321926093066,0.00329607963844,0.270199105222,0.169666362859,0.55361919135,2.0
0.37033100944,0.179354992536,0.300313239113,0.0248766779572,0.125124080953,2.0
0.0612958063719,0.00852512005449,0.305020780075,0.207695626368,0.41746266713,2.0
0.0524141891725,0.0212789671626,0.305567130635,0.00829945286377,0.612440260166,2.0
0.394603850221,0.0,0.407166981826,0.0,0.198229167953,2.0
0.0,0.655704152502,0.195141692609,0.0,0.149154154888,2.0
0.410626588823,0.0144941057113,0.014417057731,0.014726370543,0.545735877191,2.0
0.0215894246843,0.0839437265605,0.810353589773,0.0626635322575,0.0214497267245,2.0
0.144383317229,0.0901170666796,0.295478582259,0.26954890631,0.200472127522,2.0
0.523075805343,0.0443912298376,0.113516869384,0.0445657652646,0.274450330171,2.0
0.0178449940611,0.031282875616,0.135778307835,0.30829693888,0.506796883607,2.0
0.0335873766922,0.0337809816406,0.421347846173,0.0349471570451,0.476336638449,2.0
0.362004664994,0.0140646024716,0.0135047563035,0.373945893634,0.236480082597,2.0
0.174920153176,0.141494319001,0.22306033835,0.327187538701,0.133337650771,2.0
0.0108339412618,0.010830344077,0.3797627884,0.345379932539,0.253192993723,2.0
0.0,0.16701978054,0.543362127004,0.289618092456,0.0,2.0
0.0104522849832,0.814086496969,0.154693079485,0.0103045249354,0.0104636136274,2.0
0.186983688876,0.337891788266,0.0924515275052,0.291328636342,0.0913443590107,2.0
0.154125363369,0.502050526826,0.135237199322,0.064087722211,0.144499188272,2.0
0.0630686542714,0.407800417431,0.146117154721,0.211739884904,0.171273888673,2.0
0.394575062213,0.0164642433136,0.178188984443,0.241487059235,0.169284650796,2.0
0.22707369417,0.101324832261,0.0947860970776,0.415551843402,0.161263533089,2.0
0.0333333474378,0.0334539232455,0.691112289471,0.0333738467789,0.208726593067,2.0
0.0,0.241439862452,0.0,0.702350573817,0.0562095637309,2.0
0.224633798472,0.164209280322,0.06367127563,0.248754762182,0.298730883394,2.0
0.107109673198,0.146415533399,0.60748448516,0.0142877941393,0.124702514104,2.0
0.0147895126354,0.941448168015,0.0145701344223,0.0145844919296,0.0146076929973,2.0
0.0328428939645,0.372935270176,0.0265778221566,0.484389164044,0.0832548496586,2.0
0.0958455329443,0.0182262468494,0.586643451239,0.0,0.299284768967,2.0
0.239265329415,0.00386678718801,0.47553471556,0.0583365373168,0.22299663052,2.0
0.0775842955882,0.652624921133,0.0262200030291,0.114404173365,0.129166606885,2.0
0.0609383829714,0.318809533092,0.0319312915544,0.504170534162,0.0841502582204,2.0
0.115393359436,0.0753963732479,0.0827291823668,0.458724487126,0.267756597823,2.0
0.0209309258603,0.0203632266266,0.0203399458328,0.0209493842719,0.917416517408,2.0
0.0397963501105,0.437204247499,0.00373969149503,0.404764714199,0.114494996697,2.0
0.0,0.391622467492,0.0,0.608377532508,0.0,2.0
0.4105966551,0.0615032186392,0.10980441132,0.0716516314969,0.346444083444,2.0
0.0223031658629,0.0225092638188,0.0225094762384,0.639160179357,0.293517914723,2.0
0.18888363808,0.157635609719,0.0767957326958,0.278379802383,0.298305217122,2.0
0.0046040854123,0.00458448753081,0.00456735847737,0.886824950403,0.0994191181762,2.0
0.215171692791,0.0148202361831,0.149851263189,0.199909812197,0.420246995639,2.0
0.215378026271,0.0258984202523,0.0814096253298,0.518505157683,0.158808770464,2.0
0.149426324075,0.0207820174696,0.322797572305,0.0478503517067,0.459143734443,2.0
0.247161144321,0.0166187728639,0.0978978698492,0.304801636038,0.333520576927,2.0
0.144424899565,0.462951829692,0.0491585181607,0.219182513293,0.124282239289,2.0
0.0500000168253,0.0501533218686,0.494631802015,0.0500062219007,0.355208637391,2.0
0.0842937842471,0.00344101344752,0.262050501158,0.53083144385,0.119383257298,2.0
0.450867511252,0.0140000183231,0.122567137769,0.108401833432,0.304163499224,2.0
0.14606249798,0.393312800064,0.109593308239,0.211092392208,0.13993900151,2.0
0.270567799768,0.152221526832,0.138383161194,0.349624744686,0.0892027675209,2.0
0.138134885456,0.0337138572468,0.0334169305777,0.0328394984807,0.761894828239,2.0
0.15453523228,0.660138206017,0.0997494120566,0.0830302339664,0.00254691568012,2.0
0.110122143196,0.308966374714,0.0353165526111,0.427141408393,0.118453521087,2.0
0.179973978615,0.202596984431,0.171969219783,0.330073802504,0.115386014667,2.0
0.211611783005,0.492429464409,0.00584715005586,0.129816044363,0.160295558167,2.0
0.202263073508,0.425402019123,0.0171903968181,0.236077344643,0.119067165909,2.0
0.479611926671,0.00843881369507,0.094944706741,0.135991323666,0.281013229226,2.0
0.0137639452026,0.0136011145176,0.607596486165,0.0134951784426,0.351543275672,2.0
0.159985131858,0.00646863274112,0.125128254076,0.285022757884,0.423395223441,2.0
0.0219144001256,0.610274978317,0.0888970311173,0.118561919873,0.160351670568,2.0
0.215173714356,0.144597950324,0.189266597478,0.0042569870202,0.446704750822,2.0
0.0199484921153,0.0519801220388,0.26805783228,0.0196076482117,0.640405905354,2.0
0.343662648536,0.0,0.169288118475,0.125581931577,0.361467301413,2.0
0.0123784379094,0.0613961580422,0.126169801029,0.332185713638,0.467869889382,2.0
0.0201874156367,0.160246557765,0.0201863462259,0.258863574156,0.540516106216,2.0
0.0209539192045,0.305910752332,0.0105487311674,0.500493870139,0.162092727157,2.0
0.203092305204,0.421572743618,0.0756388505379,0.193706709044,0.105989391595,2.0
0.0748564652923,0.527437977616,0.0114478676353,0.172205103347,0.214052586109,2.0
0.058415652669,0.328759981287,0.18396110179,0.359459672451,0.0694035918026,2.0
0.453311708873,0.149778057409,0.0727851113713,0.173039280203,0.151085842144,2.0
0.139712175443,0.385567181446,0.0663734407452,0.379409307379,0.028937894987,2.0
0.108460488477,0.0415039219744,0.531583692232,0.0232658483271,0.29518604899,2.0
0.203971435781,0.235302543335,0.042821754657,0.147598769566,0.370305496661,2.0
0.404300320291,0.335595815707,0.151342571511,0.0242827406594,0.0844785518314,2.0
0.306475919677,0.0108911352709,0.244407436182,0.427253913846,0.0109715950246,2.0
0.00669347897658,0.160252776076,0.207288605246,0.618832699029,0.0069324406725,2.0
0.0,1.0,0.0,0.0,0.0,2.0
0.0125701615238,0.219530975979,0.37537929957,0.0126824568608,0.379837106066,2.0
0.475657742322,0.117108828258,0.199078255136,0.00268188819383,0.20547328609,2.0
0.0847944308,0.329929270626,0.134762846408,0.387855154422,0.0626582977434,2.0
0.0155212357048,0.497047803626,0.0155694973546,0.456301228267,0.0155602350475,2.0
0.0195456416937,0.0437287410513,0.250524541361,0.125411634199,0.560789441695,2.0
0.226408537605,0.0454328389407,0.0965561298005,0.120849634803,0.510752858851,2.0
0.285892325909,0.0942050063053,0.397790180731,0.0382907809834,0.183821706071,2.0
0.0136803737106,0.337940971068,0.119892832964,0.514814399366,0.0136714228916,2.0
0.113395429698,0.412114080788,0.0909594034294,0.253792651393,0.129738434691,2.0
0.136920334117,0.547769393688,0.0727923107825,0.0920214968744,0.150496464538,2.0
0.12398934194,0.0,0.0,0.360982046388,0.515028611671,2.0
0.146771605274,0.0759653343909,0.0733503923927,0.627870429844,0.0760422380979,2.0
0.15921954584,0.00755064665149,0.304499036642,0.322628431335,0.206102339531,2.0
0.0136563600976,0.289413400979,0.0135314362223,0.0136903234445,0.669708479257,2.0
0.137508789339,0.225192591186,0.0125004306318,0.1710833018,0.453714887044,2.0
0.0222898238618,0.0224775185383,0.0224069377478,0.909895177607,0.022930542245,2.0
0.00468599288009,0.44112516704,0.181797781075,0.138749137165,0.233641921839,2.0
0.0689110728914,0.00837548326419,0.213237489959,0.00846329157409,0.701012662311,2.0
0.264646914013,0.363657249453,0.208190870427,0.1013255173,0.0621794488068,2.0
0.117585781068,0.336231621063,0.062903180144,0.415884305787,0.0673951119382,2.0
0.727647764488,0.188896238512,0.0275155007081,0.028214835301,0.0277256609912,2.0
0.0701971731046,0.147901201187,0.118757986986,0.258328974519,0.404814664204,2.0
0.733793522109,0.18998247269,0.0253963649377,0.0253023013395,0.0255253389245,2.0
0.0,0.0,0.483720023126,0.0,0.516279976874,2.0
0.0638612685844,0.62859638009,0.0761464352719,0.074338860547,0.157057055507,2.0
0.375048485721,0.0388040532134,0.185508472869,0.0531672030149,0.347471785182,2.0
0.0147359209843,0.0149370771819,0.518991236201,0.0147989976776,0.436536767955,2.0
0.190974353911,0.338786754242,0.0113401802165,0.0776494866204,0.381249225009,2.0
0.0569635845138,0.350241749464,0.0186516322959,0.511441687253,0.0627013464739,2.0
0.0260411185848,0.0242934545561,0.588803922185,0.0310464117198,0.329815092955,2.0
0.361663424785,0.180536147537,0.105270461145,0.233784374702,0.118745591832,2.0
0.0140645434168,0.0137804180029,0.744096577618,0.115066874838,0.112991586125,2.0
0.29762924259,0.0116671829479,0.307933394811,0.149006910414,0.233763269237,2.0
0.0707845544832,0.491928542802,0.0,0.437286902715,0.0,2.0
0.108511936825,0.25314880792,0.0643846695107,0.340246929471,0.233707656274,2.0
0.229824885232,0.230041359323,0.0279359440674,0.287755945988,0.224441865389,2.0
0.0530607161347,0.532425478291,0.125737236733,0.141075888474,0.147700680367,2.0
0.0786341330134,0.00430689069057,0.600022547378,0.0774355683991,0.239600860519,2.0
0.022908898427,0.0227653135687,0.0232695132806,0.908034198951,0.0230220757728,2.0
0.00564911869253,0.543949236639,0.0733270817973,0.203614151477,0.173460411394,2.0
0.274541281962,0.256771153423,0.0838271635898,0.289171109026,0.0956892919993,2.0
0.127548014397,0.0586903287047,0.0198511518264,0.77401087133,0.0198996337423,2.0
0.0126509615211,0.452053832192,0.138341028464,0.0127509523321,0.384203225491,2.0
0.10696765615,0.292545250889,0.112856883811,0.178388276285,0.309241932866,2.0
0.0632942020901,0.335144554893,0.0235525373455,0.40517162519,0.172837080482,2.0
0.133596446893,0.346709436321,0.0356010652699,0.240854356173,0.243238695343,2.0
0.0208395856598,0.0202401130948,0.0203773326045,0.622734142537,0.315808826104,2.0
0.333555825863,0.223132876891,0.0185159701459,0.018486165757,0.406309161344,2.0
0.287960195957,0.0325464722162,0.209917379314,0.0753263730626,0.394249579451,2.0
0.0425991251749,0.397556725706,0.0379489448843,0.395959979957,0.125935224278,2.0
0.0641532390509,0.103370054884,0.101982622148,0.641477905765,0.089016178152,2.0
0.224685998482,0.130334028685,0.44966008054,0.0143149508773,0.181004941416,2.0
0.0621632281692,0.327922506302,0.126480698504,0.278825809624,0.204607757401,2.0
0.0175336169078,0.0174252017989,0.320474985579,0.317290986446,0.327275209268,2.0
0.584155540923,0.0138904909191,0.0561368978741,0.237980499736,0.107836570548,2.0
