@relation lda

@attribute topic0 numeric
@attribute topic1 numeric
@attribute topic2 numeric
@attribute topic3 numeric
@attribute topic4 numeric
@attribute topic5 numeric
@attribute topic6 numeric
@attribute topic7 numeric
@attribute topic8 numeric
@attribute topic9 numeric
@attribute classLabel {1.0, 2.0, 3.0, 4.0}
@data
0.0824272539942,0.0,0.0334807251803,0.0,0.0,0.201165663372,0.51111790198,0.171808455474,0.0,0.0,1.0
0.0,0.101641048626,0.0,0.0,0.26510704159,0.235715903475,0.0,0.223283161965,0.0861790195888,0.0880738247552,1.0
0.0503916061491,0.0,0.0549667002479,0.0782545875361,0.108476277095,0.359678294519,0.197518089002,0.15071444545,0.0,0.0,1.0
0.632451248429,0.0111135242538,0.0111111155352,0.0111144483101,0.0111121700609,0.0111140361506,0.0111136792314,0.278644138077,0.011113310116,0.0111123298367,1.0
0.493860005676,0.0,0.107588447559,0.0,0.0,0.0,0.0,0.398551546765,0.0,0.0,1.0
0.169936705642,0.0,0.0,0.12390566786,0.0473668009546,0.274122587029,0.0,0.384668238515,0.0,0.0,1.0
0.00333350901652,0.00333357107924,0.00333396729674,0.0266120936429,0.0348251214525,0.148625814424,0.511053291486,0.0940807677761,0.112007519229,0.0627943445973,1.0
0.0145989252731,0.0597726737459,0.0640277789811,0.0907139417088,0.0379549440739,0.0394488528707,0.172347733099,0.427180815005,0.0224001727004,0.0715541625416,1.0
0.0,0.184418797114,0.0,0.0,0.336929074138,0.0,0.129657329899,0.139915502064,0.209079296785,0.0,1.0
0.18887929313,0.130838791063,0.0,0.099740238622,0.0,0.0,0.0,0.290172518968,0.0,0.290369158218,1.0
0.0126998187392,0.0127007517515,0.0126990833996,0.0127004491932,0.0127020888256,0.14328018231,0.0127007435817,0.557013598009,0.0714040967896,0.152099187401,1.0
0.0,0.135512337601,0.0,0.1306866349,0.0693926857953,0.318863711112,0.0,0.270413194953,0.0,0.075131435639,1.0
0.0,0.0,0.103356504167,0.393279639454,0.0827477779814,0.0714027120801,0.232723214348,0.0,0.0,0.11649015197,1.0
0.0125059664687,0.137499949632,0.0125000240205,0.0125037899346,0.137503880076,0.197049749538,0.0125031435708,0.316109074144,0.149322780181,0.0125016424341,1.0
0.117472736664,0.0679154602532,0.065743691356,0.0,0.187868972867,0.217563660252,0.200770007184,0.142665471424,0.0,0.0,1.0
0.127627268897,0.0250000000008,0.0809847667079,0.025000000001,0.27499999999,0.0250000000011,0.141940542514,0.249447421886,0.0250000000013,0.0250000000017,1.0
0.121929813815,0.104733522391,0.0,0.113588082491,0.0,0.0,0.0,0.385794714819,0.0,0.273953866484,1.0
0.0,0.0,0.0,0.0,0.0,0.520077905283,0.185511709983,0.161312603926,0.133097780808,0.0,1.0
0.00714487866475,0.0335637498139,0.0572757304541,0.0071439764638,0.00714303843378,0.12769905986,0.372940830098,0.149998608185,0.196467858521,0.040622269506,2.0
0.0628291534389,0.0764212779769,0.0,0.0,0.0,0.0,0.517711890653,0.298779542887,0.0442581350438,0.0,2.0
0.0225606639811,0.105744509689,0.0148280517183,0.00333373003046,0.0576534199659,0.124230589101,0.575331746348,0.0405818112643,0.0327704205979,0.0229650573034,2.0
0.122664890454,0.168694817346,0.0466669551588,0.0148163515218,0.0209597756101,0.099447953433,0.287230880704,0.18176496626,0.0429380824335,0.014815327078,2.0
0.440307139157,0.00222310943284,0.00222231743872,0.0168530288433,0.05405308291,0.00222237491556,0.00222231285562,0.287536889785,0.0602138595559,0.132145885106,2.0
0.266613442623,0.0700690860113,0.0,0.0,0.20726069192,0.0,0.266118885298,0.07593379774,0.114004096408,0.0,2.0
0.112710763997,0.0429659932489,0.129986666218,0.224987614969,0.0219134782362,0.0894702582643,0.0324646214652,0.230019051984,0.0771927615291,0.0382887900877,2.0
0.389474514512,0.102646281485,0.00708349723917,0.262439420865,0.00708333409919,0.00708451984254,0.00708521819646,0.192871548274,0.00708406667144,0.0171475988156,2.0
0.117788957012,0.0,0.0309505142154,0.0,0.0,0.406992743963,0.0340475593676,0.104925965128,0.0,0.305294260314,2.0
0.0,0.0,0.0,0.0,0.0,0.230466376973,0.233415362136,0.536118260892,0.0,0.0,2.0
0.0909799385286,0.0540011212963,0.0249626280108,0.0854898576569,0.0892333289979,0.0290515387849,0.15264563359,0.243890547288,0.0,0.229745405847,2.0
0.558705644565,0.0,0.0,0.0,0.0227331754606,0.0825970540314,0.171706048695,0.0,0.103437097186,0.0608209800629,2.0
0.467508758964,0.0,0.0,0.159212198322,0.0421735372803,0.047936226062,0.0,0.255023467472,0.0,0.0281458119,2.0
0.0299575513084,0.10678881273,0.0683141002246,0.0100628384403,0.0633054761361,0.184144933493,0.0973635534246,0.0955774455109,0.331120048201,0.0133652405312,2.0
0.0117202905188,0.081180387755,0.107159813485,0.0708495575042,0.141197636484,0.02023889821,0.204668992736,0.0510197399617,0.116533604377,0.195431078968,2.0
0.0133590104229,0.0306503249735,0.138001942634,0.0138579817839,0.0862028707214,0.258929107238,0.206522962182,0.199200220254,0.0446240755217,0.00865150426902,2.0
0.0,0.0103777617061,0.0250406245864,0.0228310574025,0.0641823847167,0.085158757447,0.532388827761,0.0823566931719,0.135665230927,0.0419986622817,2.0
0.066664685584,0.168132479856,0.00902874891639,0.00902898613253,0.126714915142,0.199081868088,0.028596996266,0.274865339173,0.0799412837502,0.0379446970928,2.0
0.0,0.0119834151028,0.0,0.0,0.0,0.12107805237,0.573994533055,0.232757390016,0.048878425833,0.0113081836233,2.0
0.182467996626,0.0501034073097,0.017851111781,0.151054545249,0.0422057582369,0.108417738203,0.0745236371576,0.145536490263,0.140225818162,0.0876134970114,2.0
0.187769308217,0.107265786206,0.0099165943942,0.0109342925727,0.123027321345,0.224665662572,0.152194912616,0.0999720496513,0.0548240383252,0.0294300341009,2.0
0.0125000027697,0.0125011532149,0.309795711173,0.170524467067,0.0125000000326,0.0125029217798,0.0125035898761,0.432171323717,0.0125007239583,0.0125001064122,2.0
0.0,0.0805737558445,0.0,0.0928305407894,0.0579764826998,0.118749120848,0.43510197581,0.129315332685,0.00760306478373,0.0778497265403,2.0
0.0,0.0780030511839,0.0105040620364,0.00816914249719,0.186041547768,0.150984417642,0.385001348328,0.109314735227,0.0381608297512,0.033820865566,2.0
0.00568272570121,0.097251045306,0.0227649743504,0.0226966011986,0.0292762509956,0.422555270545,0.105179886673,0.0544426220254,0.20592015206,0.0342304711451,2.0
0.0718550987912,0.0951722306542,0.116621548866,0.0315308073973,0.0380096351705,0.0680012305298,0.393378431442,0.102589766226,0.0504898880375,0.032351362885,2.0
0.0,0.197132421774,0.260011101103,0.0,0.088209186972,0.0,0.0,0.454647290151,0.0,0.0,2.0
0.375269046745,0.00277788343139,0.00277779188934,0.340375517213,0.0027777969731,0.0792299709312,0.00277829217134,0.142338725089,0.00277795853466,0.0488970170226,2.0
0.211002614359,0.0651466616894,0.0672871646355,0.0,0.201734973653,0.0,0.104271946172,0.0,0.0,0.350556639491,2.0
0.216732161578,0.0,0.180567320437,0.0404018029035,0.0,0.151266969262,0.024172264475,0.0237349368838,0.284307555947,0.0788169885135,2.0
0.0,0.129346494346,0.229140113553,0.0,0.0,0.088107553508,0.0898939503798,0.217678400696,0.245833487516,0.0,2.0
0.101977556712,0.04847820614,0.0,0.0588866750237,0.0,0.328794145406,0.199867663953,0.213253181779,0.0,0.0487425709877,2.0
0.156331864594,0.0502818690819,0.0,0.0573525265024,0.0424697003313,0.23676771148,0.0935154077239,0.363280920286,0.0,0.0,2.0
0.23886556854,0.245183409281,0.103132667616,0.0,0.0663175703441,0.346500784219,0.0,0.0,0.0,0.0,2.0
0.0354440716349,0.309238308124,0.188014809434,0.108414229541,0.0147426371598,0.121100047581,0.0913872341399,0.0614046357844,0.0571091158032,0.0131449107973,2.0
0.0,0.0,0.0,0.0654506705612,0.0,0.248794509571,0.430123952077,0.218152220971,0.0,0.0374786468209,2.0
0.0735324294956,0.0857557735173,0.211407248128,0.0827493537405,0.034959132576,0.155633599056,0.123501893067,0.165066742826,0.067393827594,0.0,2.0
0.00400085492058,0.0530555594033,0.0450758114692,0.147400437533,0.0609427335662,0.417071297078,0.0865592276181,0.105772828422,0.0561215631508,0.0239996868384,2.0
0.00800740203164,0.0478825943422,0.155640976695,0.220049965653,0.00644138762708,0.0228681015658,0.0372195113235,0.285407938059,0.0896183355874,0.126863787116,2.0
0.0952083380409,0.11423635386,0.0,0.381774721275,0.0919648278535,0.0,0.0389853658317,0.152126616049,0.0770513261223,0.0486524509677,2.0
0.025002720925,0.274971154288,0.172284508342,0.0250021218988,0.0250000061973,0.0250061427281,0.288895677665,0.113834022099,0.0250009918841,0.0250026539728,2.0
0.0,0.0675423121219,0.0370200943409,0.0,0.0,0.248386784273,0.342620599203,0.128933999359,0.141004042192,0.034492168511,2.0
0.0791378640778,0.102906182507,0.00751176756922,0.0,0.0,0.291423832333,0.290524627429,0.116576933581,0.0543879051168,0.0575308873864,2.0
0.0161317057692,0.127926396193,0.0614654046198,0.110832120758,0.00166666666676,0.0704869403399,0.301476726722,0.211261199976,0.00910322124073,0.089649617715,2.0
0.0,0.0700640981678,0.0,0.0,0.0627859852744,0.0,0.51963779179,0.0,0.347512124767,0.0,2.0
0.48452124169,0.0730604826821,0.0,0.0,0.0,0.0672645871856,0.0,0.300399844808,0.0,0.074753843634,2.0
0.0150071654164,0.639990154248,0.0150003922625,0.0150015476647,0.0150004282218,0.0150009609598,0.0150014295361,0.0519112251063,0.0465182281362,0.171568468448,2.0
0.0166668987048,0.183580098048,0.0166667206425,0.0166670549406,0.457934279034,0.0166675735026,0.0166671541693,0.241815897409,0.0166667046239,0.0166676189261,2.0
0.0111115198194,0.0111151861951,0.122532289002,0.0111117692541,0.122534227472,0.452860692785,0.0111115983863,0.235399813611,0.0111114518394,0.0111114516348,2.0
0.458318621643,0.0,0.199035445621,0.0,0.0,0.0431820015688,0.213535875573,0.0859280555941,0.0,0.0,2.0
0.133520264623,0.0,0.0,0.0,0.0,0.433881211492,0.289492437098,0.143106086787,0.0,0.0,2.0
0.010001623297,0.42089724094,0.0100011412934,0.0100026149134,0.25389146092,0.0100025480791,0.0100016802614,0.0100030571787,0.255196616842,0.0100020162754,2.0
0.0217868075799,0.0781769032935,0.111638369975,0.0,0.0590682577229,0.103527943383,0.0620561748553,0.472703064204,0.0798196169971,0.011222861989,2.0
0.0412921100672,0.018224422398,0.0713312136211,0.29690665005,0.0439586134667,0.0922146934731,0.0896669188697,0.141893786849,0.0920673024373,0.112444288768,2.0
0.205084292096,0.0142928475225,0.157210712579,0.0142862750002,0.146599020905,0.0142925082386,0.40537605092,0.0142857265936,0.0142868001374,0.014285766007,2.0
0.0772095057243,0.00396853914845,0.00396846439015,0.0751436183703,0.0211403674828,0.175971907969,0.0692697250889,0.285835308956,0.256322897129,0.0311696657408,2.0
0.0200005115231,0.268603505233,0.222100815295,0.0200049039399,0.0200001018969,0.369280457827,0.0200008498158,0.0200074877874,0.0200001530192,0.0200012136626,2.0
0.0,0.260733008195,0.0,0.0,0.0258614684431,0.0782354945837,0.0,0.406848334028,0.164392988005,0.0639287067448,2.0
0.0,0.0,0.0803144855877,0.0,0.0,0.836470073067,0.0,0.0832154413449,0.0,0.0,2.0
0.354323003624,0.0,0.0117162207426,0.254181599501,0.032388489129,0.0,0.0,0.230358630388,0.0325501626477,0.0844818939683,2.0
0.416474148033,0.0924092484109,0.0252259225856,0.0767599673241,0.0,0.0340522853062,0.0,0.284103187521,0.0709752408186,0.0,2.0
0.0,0.208780725794,0.0,0.0,0.326810852213,0.0,0.0,0.464408421994,0.0,0.0,2.0
0.0,0.0,0.269936229047,0.0,0.153855381269,0.374033106751,0.0427354397958,0.159439843137,0.0,0.0,2.0
0.0315980646033,0.102488090601,0.0672169309018,0.178972260778,0.022884401249,0.0552449835473,0.0432750729169,0.351362319857,0.120185469879,0.0267724056668,2.0
0.0,0.0,0.0,0.0,0.0129187537948,0.385370227637,0.241018269636,0.296422563246,0.0642701856866,0.0,2.0
0.0428086498283,0.0824694120749,0.089932530665,0.004286133797,0.0378489766529,0.193821204122,0.393613657919,0.00428727505326,0.132936543636,0.0179956162522,2.0
0.0,0.0841182409452,0.0536925706993,0.19765566535,0.0619063409505,0.157044216667,0.238950643626,0.206632321762,0.0,0.0,2.0
0.0147802686949,0.0334361147337,0.0617829197267,0.0860296142949,0.0970111448965,0.269430215942,0.154291519683,0.0357004297771,0.233118699648,0.0144190726025,2.0
0.25391029861,0.0,0.0,0.665502390273,0.0,0.0563645116812,0.0,0.0,0.0,0.0242227994368,2.0
0.0262845656603,0.136852154033,0.0579172069262,0.0475844543734,0.0939140219384,0.0492936121012,0.411232274196,0.144749000699,0.0301727022819,0.00200000779081,2.0
0.0973412475936,0.185384479703,0.173665235476,0.00142902004348,0.0542406319952,0.100484236316,0.00142869340803,0.296225852038,0.0570728632895,0.032727740137,2.0
0.0195708762757,0.16629691638,0.0322403726891,0.0787347595674,0.186594817604,0.0598491990441,0.0989446152497,0.116404461968,0.158310023226,0.0830539579967,2.0
0.106888502606,0.0,0.0,0.0,0.0,0.0,0.683356621388,0.209754876006,0.0,0.0,2.0
0.144713010544,0.0,0.0,0.135181936649,0.211209326653,0.187141548447,0.228755601306,0.0,0.0605588065208,0.0324397698809,2.0
0.0,0.05202096513,0.040775051623,0.378445363174,0.0,0.0422958694102,0.0476832618951,0.285720934136,0.0,0.153058554632,2.0
0.0216403990152,0.0937993525864,0.104902279727,0.0499182892449,0.068542680407,0.0497937451924,0.107477137276,0.0,0.0,0.503926116551,2.0
0.0,0.0,0.291164883055,0.0,0.14339463683,0.27890543557,0.0,0.0,0.286535044545,0.0,2.0
0.00571458888897,0.00571523821327,0.231460548856,0.112140193723,0.0472683750822,0.0784423664948,0.329026381744,0.00571590004415,0.0421717027938,0.14234470416,2.0
0.0121836357249,0.00285714304812,0.208109224949,0.00285714731436,0.00285714996141,0.173261925426,0.187817873517,0.239988577201,0.110850080347,0.0592172425103,2.0
0.0,0.0852747177436,0.0,0.209079597101,0.0700792812456,0.31970885094,0.0,0.1894933964,0.0,0.12636415657,2.0
0.0,0.0,0.0,0.516673277104,0.0468783865854,0.159189580567,0.0,0.277258755744,0.0,0.0,2.0
0.0,0.333476180518,0.142202694501,0.0,0.043076088661,0.134109667759,0.187779646975,0.103237516287,0.0,0.0561182052995,2.0
0.410834949517,0.0,0.2246402688,0.0,0.0,0.0,0.0,0.364524781683,0.0,0.0,2.0
0.0,0.134135779207,0.113941578607,0.0,0.0,0.111782134064,0.25297840866,0.190783858503,0.0784212391544,0.117957001803,2.0
0.0142864714294,0.0142888080616,0.0142947439926,0.0142858106037,0.0142972264682,0.0142902249183,0.637308784926,0.24837411796,0.0142861319938,0.0142876796459,2.0
0.0576971418331,0.266487173713,0.00238106727813,0.207137868035,0.00238176809673,0.00238184972726,0.00238110043074,0.145333513973,0.180374593492,0.133443923421,2.0
0.0114299783845,0.0114298888045,0.0114318489899,0.0114294286159,0.0840957723216,0.0672379057951,0.491657764915,0.288425652349,0.0114330025126,0.0114287573116,2.0
0.0240937369634,0.0900038895351,0.00785743437463,0.0502326819683,0.00951106029163,0.1661345269,0.398286826985,0.180458059276,0.0723104238658,0.00111135983948,2.0
0.0717076997767,0.0,0.0,0.0,0.101117715119,0.2255065503,0.601668034804,0.0,0.0,0.0,2.0
0.056249527915,0.224613054243,0.0,0.480139729131,0.0,0.1466202715,0.0,0.0,0.092377417211,0.0,2.0
0.0324531239296,0.0622203273313,0.0,0.0,0.00722850306796,0.192010086544,0.145399128071,0.120625774834,0.440063056222,0.0,2.0
0.0894450770183,0.313391574003,0.0811273174369,0.0207448471014,0.164758789837,0.104585060258,0.141505009422,0.0661799651604,0.0,0.0182623597623,2.0
0.662695026379,0.0166748720468,0.0166667872355,0.203958925166,0.0166673757059,0.0166666835963,0.0166697510763,0.0166666825295,0.016666940374,0.016666955891,2.0
0.182931230364,0.0853840956366,0.0302707128084,0.197538803841,0.0,0.0,0.0,0.230714051786,0.273161105565,0.0,2.0
0.0,0.14237422141,0.0,0.578161295826,0.0,0.0,0.115312445969,0.164152036796,0.0,0.0,2.0
0.00416666666779,0.256176313679,0.00416666666792,0.0041666666675,0.00416666666877,0.579254512587,0.00416666666787,0.0458322171058,0.00416666666778,0.0937369566205,2.0
0.0,0.213791439471,0.0,0.417355163014,0.0,0.0,0.0,0.368853397515,0.0,0.0,2.0
0.0562017904613,0.149527516604,0.0,0.0,0.0,0.15834236578,0.257247589518,0.378680737638,0.0,0.0,2.0
0.209424182799,0.0166710400676,0.0166667426505,0.0166708480848,0.0166687316214,0.22065331636,0.0166697447615,0.247458713354,0.0166674756827,0.222449204619,2.0
0.392153728715,0.0700124617297,0.0340314463696,0.107247862498,0.0201334231207,0.0,0.0,0.0903790739862,0.0,0.286042003582,2.0
0.0325022787696,0.106439418087,0.0,0.0486784866973,0.0132690068768,0.089250744493,0.609875857434,0.0525634900954,0.0151126887952,0.0323080287516,2.0
0.0320296084662,0.0942108767483,0.0384944628191,0.0186830204701,0.0,0.347504639409,0.0646559389794,0.30927005487,0.053450012887,0.041701385351,2.0
0.0928769495477,0.00787379537353,0.00285741159015,0.107382852106,0.0953283281675,0.00285756985159,0.00285724816506,0.290847131724,0.364520557738,0.0325981557366,2.0
0.0,0.0864735483754,0.0,0.461788061,0.190490681508,0.128340349001,0.0,0.132907360115,0.0,0.0,2.0
0.225430967625,0.364202599374,0.144921421585,0.0,0.0674128379337,0.0734052755276,0.0,0.124626897954,0.0,0.0,2.0
0.100652440755,0.0405320695389,0.0323542741634,0.317109699882,0.131091501229,0.0203191160277,0.0156687246313,0.0738149505488,0.239010114003,0.0294471092208,2.0
0.0,0.109032751656,0.0,0.0,0.0,0.37268082158,0.518286426764,0.0,0.0,0.0,2.0
0.150156038276,0.0594189852664,0.00712077598031,0.174687753035,0.0130304247131,0.0132475014813,0.001365870627,0.215552919237,0.208683005694,0.15673672569,2.0
0.245215554706,0.0499237383123,0.00250014141982,0.084027781217,0.0830885798761,0.00250043585434,0.242627048439,0.181230199252,0.106386516337,0.00250000458626,2.0
0.00666706620598,0.504275407626,0.00666678157496,0.0724236232153,0.0295300069067,0.00666719729161,0.0147237595914,0.0953779549174,0.171751574354,0.091916628316,2.0
0.137325417735,0.0854361514485,0.0396236802771,0.199838764622,0.0145894292201,0.0968218133944,0.0,0.299593712347,0.0351008694957,0.0916701614606,2.0
0.0,0.0,0.0,0.0,0.0,0.16160904927,0.0,0.608033434581,0.0,0.230357516149,2.0
0.130251051373,0.0706304870709,0.0166668253888,0.101952722848,0.0940177639535,0.030828782026,0.0352676845111,0.188996008779,0.25409020758,0.0772984664697,2.0
0.0316003087948,0.0,0.0214158488186,0.10976530264,0.272616908699,0.0192898578396,0.0836236232968,0.366838318426,0.0560258916699,0.0388239398153,2.0
0.138765747926,0.173603144582,0.0755224813569,0.010798628144,0.0356694652063,0.106132564806,0.18517552148,0.158317522671,0.0726949702493,0.0433199535786,2.0
0.0104347841755,0.0104356067597,0.0410123988433,0.0104327095191,0.0167604576029,0.625965640046,0.0221354641639,0.0104346844785,0.0104317950248,0.241956459386,2.0
0.0654519742306,0.0136812476489,0.0676047111776,0.0,0.091284968483,0.156915758843,0.264187474189,0.160649910678,0.110243371425,0.0699805833255,2.0
0.0,0.0,0.0,0.0,0.193767594864,0.0,0.265336439052,0.540895966084,0.0,0.0,2.0
0.19791586342,0.218064937135,0.00645031729594,0.0256686600038,0.0,0.0285196797395,0.215323250643,0.0143634030823,0.0800745847171,0.213619303964,2.0
0.475736682509,0.069807246021,0.00555571535924,0.0958622078661,0.0839611666849,0.0055576890786,0.123894460123,0.043573445872,0.0450429427045,0.0510084437815,2.0
0.144667756865,0.076683893212,0.00628134518084,0.00125006091587,0.0186922572738,0.335977426237,0.107134921137,0.266938601587,0.0299856433099,0.0123880942815,2.0
0.0730571265356,0.0877174877899,0.125369370593,0.0264284489157,0.0275152661801,0.189873196274,0.211697955777,0.114227589615,0.129006368664,0.015107189655,2.0
0.0144473881483,0.075935162241,0.0640181364462,0.0433769603582,0.0144456688183,0.184540089764,0.328019226768,0.24632564885,0.0144448999568,0.0144468186492,2.0
0.0283634239324,0.0114331244674,0.0877926662199,0.551457371892,0.157093691007,0.0114288649341,0.0114288714812,0.0666074598629,0.0336505728629,0.0407439533403,2.0
0.0150001200603,0.0150001256645,0.0150006377536,0.0150001182,0.367658143727,0.337335913048,0.0150059765879,0.189998952388,0.0150000117176,0.015000000853,2.0
0.0921093273811,0.0180565845291,0.393051739344,0.0180559732545,0.0180555587766,0.221778523249,0.162102223861,0.04067809716,0.0180555694295,0.0180564030147,2.0
0.282867004503,0.602829217474,0.0142860863772,0.0142867551345,0.0142863267539,0.0142911248792,0.0142877864974,0.0142901870286,0.0142861440841,0.0142893672684,2.0
0.21536139255,0.0759918916068,0.0287472271157,0.00850042337388,0.0946223922601,0.0870482883564,0.214540932799,0.207370800924,0.0593163543884,0.00850029662639,2.0
0.158401047179,0.0251099668309,0.0274029880955,0.035908485411,0.00885440814571,0.105190921214,0.332965665138,0.219620370094,0.0776914953192,0.00885465257163,2.0
0.0934490180454,0.167867722896,0.027559455609,0.414571406402,0.0762906549713,0.0089064454884,0.0118820290075,0.112005893759,0.0576089693349,0.0298584044855,2.0
0.302126040332,0.0,0.0,0.0704373665144,0.0468703334091,0.291887265473,0.0736829402344,0.0,0.0,0.214996054038,2.0
0.0670213936817,0.0517860666949,0.0110752853427,0.111384265303,0.0252747163152,0.0351690043404,0.0211466967625,0.192288950135,0.396524632767,0.0883289886573,2.0
0.00730269651821,0.217703692985,0.00730189075527,0.00730210958153,0.106640780593,0.00730244685358,0.425175327785,0.161217361493,0.0358688909027,0.0241848025337,2.0
0.247962358456,0.012166569792,0.0367184567893,0.487929087569,0.0,0.0,0.0,0.0129311419505,0.0674865379802,0.134805847462,2.0
0.271498074005,0.101487566979,0.0,0.299237064544,0.0552520579283,0.0,0.0,0.209583718961,0.0,0.0629415175822,2.0
0.0,0.0,0.370864547023,0.0,0.136112423602,0.0,0.206096021052,0.186812854486,0.100114153838,0.0,2.0
0.177518744087,0.152228809482,0.0371689026889,0.0413311404848,0.0,0.124272270115,0.189737432054,0.136365607924,0.116716851959,0.0246602412058,2.0
0.0,0.0,0.0,0.0,0.0,0.226541296298,0.376289755551,0.397168948152,0.0,0.0,2.0
0.0982567303904,0.0315447676904,0.288541865146,0.325214878222,0.0142857757738,0.0142876055993,0.0677110756181,0.101635644029,0.0302435571569,0.0282781003748,2.0
0.0323495011801,0.0378291685302,0.034365228889,0.0441569327972,0.0210383538802,0.275172134563,0.268161415574,0.0597210753444,0.0754757039464,0.151730485295,2.0
0.308411442477,0.153031392401,0.0,0.0,0.0318127562626,0.0,0.00988492394678,0.286288492316,0.159184973939,0.0513860186585,2.0
0.154303767665,0.00736120453398,0.0169923157031,0.249546315303,0.0811316976699,0.00736132271918,0.109640723551,0.18138335109,0.0767185851303,0.115560716634,2.0
0.0200039222835,0.020000172055,0.0200038796042,0.0200040562925,0.0200000000065,0.0200120539733,0.460431513791,0.0200023586418,0.379538019235,0.0200040241167,2.0
0.543157844148,0.0,0.0,0.0,0.0,0.456842155852,0.0,0.0,0.0,0.0,2.0
0.0454073671026,0.120058503083,0.00288212987286,0.0723214055878,0.100114602429,0.101556159003,0.283389087956,0.197874440916,0.030689454425,0.0457068496249,2.0
0.144109656846,0.074467538697,0.0,0.0,0.0,0.191347511112,0.338108949138,0.0,0.0,0.251966344207,2.0
0.106219918753,0.0801068136674,0.0391665736567,0.00494001469416,0.081063527551,0.342779540332,0.145698513284,0.106697764677,0.0883876728383,0.00493966054531,3.0
0.0118688875838,0.162132171658,0.0291229678111,0.420678726648,0.0,0.0,0.104935633462,0.0,0.0219209884942,0.249340624343,3.0
0.0382871487056,0.0,0.0,0.223944493349,0.0,0.0,0.0,0.169856106067,0.44342784145,0.124484410428,3.0
0.315813495876,0.129754700433,0.0215896567725,0.22280221091,0.0196257983793,0.0288541769922,0.0,0.0729119274466,0.18864803319,0.0,3.0
0.0160013763131,0.521135944249,0.0160000016835,0.0160003918346,0.0342262747996,0.0341493055553,0.0160028009615,0.133076301451,0.180762067536,0.0326455356161,3.0
0.0848926595873,0.053817252902,0.145423320973,0.166373234962,0.0,0.0138395608707,0.117372235641,0.145411823999,0.0,0.272869911064,3.0
0.164740582853,0.0,0.091377216082,0.0,0.0,0.0,0.58743170634,0.156450494725,0.0,0.0,3.0
0.11875020264,0.00666811884044,0.162361242106,0.109806446982,0.034176603137,0.0691651004761,0.121962921896,0.104304545708,0.0515870947593,0.221217723456,3.0
0.198940568509,0.133086680111,0.0398790820938,0.179276440866,0.0314886102467,0.0587764511575,0.00893363666264,0.260210963125,0.028088068799,0.0613194984291,3.0
